time,pitch,velocity,voice_id
22.746033214466944,60,512,2
22.76837359602566,60,512,2
22.79006443333823,60,512,2
22.79770742530982,80,512,1
22.80538331943332,59,512,1
22.811159759191902,60,512,2
22.82787387026829,84,512,1
22.83238792794417,60,512,2
22.84833643134221,39,512,1
22.854410010657677,60,512,2
22.877320988212578,60,512,2
22.878247432374245,21,512,1
22.901236239673036,60,512,2
22.926220796223024,60,512,2
22.950897277726522,60,512,2
22.975276850776336,60,512,2
22.99937002175798,60,512,2
23.00516424388298,73,512,1
23.017205655487242,46,512,1
23.02318669032131,60,512,2
23.04753386206553,60,512,2
23.072472360289034,60,512,2
23.098047084710526,60,512,2
23.11307795831762,31,512,1
23.124308887787624,60,512,2
23.126322165978355,48,512,1
23.143488900751237,40,512,1
23.143927307433533,34,512,1
23.152044069736608,60,512,2
23.158379083749338,86,512,1
23.181597976197303,60,512,2
23.21337208828542,60,512,2
23.24583716974774,60,512,2
23.27637130628221,60,512,2
23.27789432194279,21,512,1
23.30528785102517,60,512,2
23.32634639256572,35,512,1
23.33306562880295,60,512,2
23.360843406580727,60,512,2
23.388621184358506,60,512,2
23.416398962136284,60,512,2
23.42753865073923,18,512,1
23.44273701734692,60,512,2
23.4670510917292,60,512,2
23.489754561412603,60,512,2
23.511135538464238,60,512,2
23.514957037503194,60,512,1
23.532164007906168,60,512,2
23.55357112343373,60,512,2
23.575078050640474,52,512,1
23.57537797121209,60,512,2
23.597607662041593,60,512,2
23.60408119056915,28,512,1
23.620285613565002,60,512,2
23.643224398715553,60,512,2
23.666407153551162,60,512,2
23.67843326167878,50,512,1
23.689841802801705,60,512,2
23.713536708741167,60,512,2
23.71484344426382,10,512,1
23.73765719637526,60,512,2
23.74203472742589,7,512,1
23.75541760964359,35,512,1
23.762352388468774,60,512,2
23.769817073426125,81,512,1
23.787665060425972,60,512,2
23.789971823539947,66,512,1
23.81364354148483,60,512,2
23.83958674446783,60,512,2
23.864849815279722,60,512,2
23.889484002155058,60,512,2
23.91353439633926,60,512,2
23.935484191630877,24,512,1
23.936892298568182,60,512,2
23.959509805494296,60,512,2
23.981453783763044,60,512,2
24.002781553892213,60,512,2
24.023494855631643,60,512,2
24.043356031745258,60,512,2
24.062463483257094,60,512,2
24.080897903837734,60,512,2
24.098726460392463,60,512,2
24.116005780908097,60,512,2
24.132966332420253,60,512,2
24.137582672921532,75,512,1
24.149639118014456,60,512,2
24.166038381816634,60,512,2
24.182177226776425,60,512,2
24.198067738959274,60,512,2
24.213721094931056,60,512,2
24.22187920380914,80,512,1
24.229481249037697,60,512,2
24.24539955627515,60,512,2
24.26148085877375,60,512,2
24.275493426450023,66,512,1
24.27773025036733,60,512,2
24.28324511800275,44,512,1
24.292784575464733,26,512,1
24.294153095271156,60,512,2
24.31075504857829,60,512,2
24.327362178415576,60,512,2
24.33760851331031,69,512,1
24.343878206909455,60,512,2
24.36030461972929,60,512,2
24.376642862555727,60,512,2
24.39289434257264,60,512,2
24.409060429888253,60,512,2
24.42538025522144,60,512,2
24.426300398785816,45,512,1
24.44205537629058,60,512,2
24.458254156642262,1,512,1
24.459009608957928,76,512,1
24.4591098707171,60,512,2
24.476570650645048,60,512,2
24.479672635876288,26,512,1
24.487481839121514,60,512,1
24.490403508269626,12,512,1
24.491300806699318,74,512,1
24.49446795122605,60,512,2
24.5128359326055,60,512,2
24.531180033609797,60,512,2
24.549280497989276,60,512,2
24.56714682288691,60,512,2
24.58478790255223,60,512,2
24.60221208068722,60,512,2
24.615633953508173,79,512,1
24.619453459997565,60,512,2
24.63669483930791,60,512,2
24.653936218618256,60,512,2
24.6711775979286,60,512,2
24.688418977238946,60,512,2
24.70566035654929,60,512,2
24.722901735859637,60,512,2
24.72371485943766,27,512,1
24.74014311516998,60,512,2
24.757384494480327,60,512,2
24.758044140597843,83,512,1
24.759399317920767,13,512,1
24.774625873790672,60,512,2
24.791867253101017,60,512,2
24.809108632411363,60,512,2
24.815003594463235,40,512,1
24.826350011721708,60,512,2
24.83554687709888,64,512,1
24.843591391032053,60,512,2
24.860832770342398,60,512,2
24.878074149652743,60,512,2
24.89531552896309,60,512,2
24.90019144868106,32,512,1
24.912556908273434,60,512,2
24.930025199023056,60,512,2
24.939609201470386,2,512,1
24.947819272040768,60,512,2
24.95833791951029,65,512,1
24.95921307512323,25,512,1
24.965957938770572,60,512,2
24.984461885885192,60,512,2
25.00335394703669,60,512,2
25.02246286018922,45,512,1
25.022559940926577,60,512,2
25.041625282091797,60,512,2
25.051966535850646,52,512,1
25.060553023410357,60,512,2
25.061252205596286,50,512,1
25.079346108742634,60,512,2
25.08973382619277,7,512,1
25.09127936924624,52,512,1
25.09800737831018,60,512,2
25.105518771365336,49,512,1
25.109379652315464,18,512,1
25.116539573737796,60,512,2
25.135287786663827,60,512,2
25.154303355049368,60,512,2
25.154384567153638,83,512,1
25.16967761465383,39,512,1
25.17359799480739,60,512,2
25.1931843006094,60,512,2
25.213075840802702,60,512,2
25.233180997534195,60,512,2
25.23353696686695,12,512,1
25.25345001603536,60,512,2
25.263426451466373,87,512,1
25.273886957985336,60,512,2
25.294496055390987,60,512,2
25.31528172074483,60,512,2
25.3258069908467,39,512,1
25.335983239565824,60,512,2
25.35650883234819,60,512,2
25.376862921591258,60,512,2
25.37984234499351,56,512,1
25.397049747258574,60,512,2
25.417073377166187,60,512,2
25.437073377166186,60,512,2
25.44199245954526,78,512,1
25.457073377166186,60,512,2
25.463714672627425,84,512,1
25.464893925375247,79,512,1
25.477073377166185,60,512,2
25.497073377166185,60,512,2
25.517073377166184,60,512,2
25.52698530625328,58,512,1
25.536803884057516,60,512,2
25.556231863961624,60,512,2
25.565677273180505,59,512,1
25.575370885669592,60,512,2
25.594233530285006,60,512,2
25.61283148922351,60,512,2
25.631175650036997,60,512,2
25.649276171863697,60,512,2
25.667142551998438,60,512,2
25.68478368482925,60,512,2
25.69927123781986,71,512,1
25.702207914184754,60,512,2
25.71947558697074,60,512,2
25.729388949601635,58,512,1
25.736951695572802,60,512,2
25.754643942838285,60,512,2
25.772526460307443,84,512,1
25.77256051679924,60,512,2
25.78263247346641,12,512,1
25.790710134481103,60,512,2
25.80910209092408,60,512,2
25.827620609442597,60,512,2
25.846139127961116,60,512,2
25.864657646479635,60,512,2
25.883176164998154,60,512,2
25.895899478829264,27,512,1
25.899245224688567,58,512,1
25.901694683516673,60,512,2
25.920178397540212,60,512,2
25.93829082738123,60,512,2
25.95397865703143,81,512,1
25.956053621368234,60,512,2
25.97348639531957,60,512,2
25.99060699068361,60,512,2
26.007431691925788,60,512,2
26.024223147517397,60,512,2
26.025012756447524,86,512,1
26.041303555424452,60,512,2
26.052374785568794,14,512,1
26.054656825418895,77,512,1
26.057537340705554,79,512,1
26.05868827272571,60,512,2
26.069223674847976,11,512,1
26.076394061556076,60,512,2
26.087507696493386,42,512,1
26.09443927539992,60,512,2
26.112844078318055,60,512,2
26.129273551807145,85,512,1
26.131274920104953,60,512,2
26.14958138923113,60,512,2
26.157752440519637,10,512,1
26.167765975508818,60,512,2
26.185831086664326,60,512,2
26.203779052080947,60,512,2
26.221612126325113,60,512,2
26.239332492470943,60,512,2
26.256942265237107,60,512,2
26.274443493948795,60,512,2
26.291838165336582,60,512,2
26.294556191565682,57,512,1
26.309128206183036,60,512,2
26.326424026809512,60,512,2
26.33339971863925,55,512,1
26.343823949576993,60,512,2
26.361329873272627,60,512,2
26.371984910747376,26,512,1
26.373725089316856,3,512,1
26.378943755043963,60,512,2
26.396667612939176,60,512,2
26.414503528591126,60,512,2
26.42501517960483,23,512,1
26.43236067144827,60,512,2
26.45021781430541,60,512,2
26.468074957162553,60,512,2
26.485932100019696,60,512,2
26.487570481148325,79,512,1
26.498649626052494,43,512,1
26.503789242876838,60,512,2
26.521070571786886,65,512,1
26.521694849084536,60,512,2
26.523138780766498,54,512,1
26.53983306759398,60,512,2
26.558213164480897,60,512,2
26.5673492584753,37,512,1
26.576845036055584,60,512,2
26.58733883130938,24,512,1
26.595739270428158,60,512,2
26.614907217015194,60,512,2
26.627330001073588,67,512,1
26.633919965349445,60,512,2
26.652661719464692,60,512,2
26.656996899091954,39,512,1
26.671143797903266,60,512,2
26.689376750594462,60,512,2
26.691044545182375,52,512,1
26.70737043012689,60,512,2
26.720672341802285,1,512,1
26.725227572984032,60,512,2
26.743084715841174,60,512,2
26.760941858698317,60,512,2
26.77879900155546,60,512,2
26.7966561444126,60,512,2
26.814513287269744,60,512,2
26.819835672066528,72,512,1
26.83144309200861,30,512,1
26.832557487744776,60,512,2
26.8508397919557,60,512,2
26.86936983742468,60,512,2
26.888157927987436,60,512,2
26.907215099985013,60,512,2
26.92477350398263,79,512,1
26.926607311614827,60,512,2
26.94209059373848,16,512,1
26.946447179555634,60,512,2
26.95912892444878,34,512,1
26.966766943873072,60,512,2
26.983846110761206,30,512,1
26.98760288891936,60,512,2
27.008996088221807,60,512,2
27.009337494231435,48,512,1
27.030820581730065,60,512,2
27.03249772162589,58,512,1
27.05285497865674,60,512,2
27.057147532765867,12,512,1
27.075105434023484,60,512,2
27.09757840904199,60,512,2
27.12028069283964,60,512,2
27.142800368014605,60,512,2
27.153196520554364,16,512,1
27.165093925975924,60,512,2
27.166758229252487,13,512,1
27.16750028412287,69,512,1
27.187168065783816,60,512,2
27.20902916149777,60,512,2
27.22220088677017,65,512,1
27.230768291932552,60,512,2
27.252507422367334,60,512,2
27.274246552802115,60,512,2
27.278861817722756,56,512,1
27.295985683236896,60,512,2
27.317724813671678,60,512,2
27.32443903832467,44,512,1
27.33946394410646,60,512,2
27.351076141849074,22,512,1
27.36120307454124,60,512,2
27.382942204976022,60,512,2
27.404681335410803,60,512,2
27.418843551506043,62,512,1
27.42637630869486,60,512,2
27.447283708544887,4,512,1
27.44786896223209,60,512,2
27.448571916572085,69,512,1
27.469164869629097,60,512,2
27.490269352749273,60,512,2
27.50120387578939,72,512,1
27.504596508198095,17,512,1
27.51118749736862,60,512,2
27.5321183992058,60,512,2
27.553234319859616,60,512,2
27.574540239075635,60,512,2
27.59604136364471,60,512,2
27.613931039077112,40,512,1
27.61774314214499,60,512,2
27.64017444976158,60,512,2
27.663546556786812,60,512,2
27.672645158041416,63,512,1
27.672777190875035,41,512,1
27.68420004074234,17,512,1
27.687986708995915,60,512,2
27.699467560353266,56,512,1
27.70040258003162,75,512,1
27.713653359641587,60,512,2
27.73978139361811,60,512,2
27.765557494040817,60,512,2
27.790995569574903,60,512,2
27.816108633995572,60,512,2
27.84090888491306,60,512,2
27.865407773800072,60,512,2
27.88961606846917,60,512,2
27.913543908972727,60,512,2
27.937200857753272,60,512,2
27.96059594475158,60,512,2
27.96727529230382,14,512,1
27.983737708079175,60,512,2
28.006634230777397,60,512,2
28.01153899904852,19,512,1
28.029430246244402,60,512,2
28.052465672732534,60,512,2
28.073375324660425,33,512,1
28.075748187645168,60,512,2
28.099285886758427,60,512,2
28.112299937541227,18,512,1
28.116481050346938,78,512,1
28.123087316798255,60,512,2
28.12824350447409,81,512,1
28.147161511348852,60,512,2
28.171518030518,60,512,2
28.184445282532106,6,512,1
28.196167004850647,60,512,2
28.22111918405971,60,512,2
28.24560212433766,60,512,2
28.25434361498303,9,512,1
28.269511792669515,60,512,2
28.292886943996834,60,512,2
28.299344330389157,87,512,1
28.307795167015865,25,512,1
28.31576213720627,60,512,2
28.338489409933544,60,512,2
28.361216682660817,60,512,2
28.37602469830867,3,512,1
28.38394395538809,60,512,2
28.406671228115364,60,512,2
28.40846887224593,11,512,1
28.42005404923837,53,512,1
28.42429062369467,37,512,1
28.42946762810835,60,512,2
28.452503451322734,60,512,2
28.466611406785937,41,512,1
28.47578637581954,60,512,2
28.499324498083155,60,512,2
28.523126365603567,60,512,2
28.535941418629225,11,512,1
28.546676541801293,60,512,2
28.56996836011969,60,512,2
28.593010170737262,60,512,2
28.615809882597784,60,512,2
28.63837499542298,60,512,2
28.660712628796404,60,512,2
28.668903843210234,27,512,1
28.68282954863978,60,512,2
28.704732191362183,60,512,2
28.718002063478526,57,512,1
28.72651614171945,60,512,2
28.748508820408542,60,512,2
28.770716324685363,60,512,2
28.786763610680428,35,512,1
28.793145053946542,60,512,2
28.815801731083123,60,512,2
28.838366926921093,60,512,2
28.84127774652961,77,512,1
28.860704640813594,60,512,2
28.882821638804984,60,512,2
28.90472435741868,60,512,2
28.926418925725322,60,512,2
28.926497880469363,26,512,1
28.947911185544527,60,512,2
28.95000030719018,30,512,1
28.969206709969743,60,512,2
28.99031082038341,60,512,2
29.008236064209715,4,512,1
29.011228602110215,60,512,2
29.03196491883947,60,512,2
29.052524425932962,60,512,2
29.07291158272182,60,512,2
29.09313066388483,60,512,2
29.113185769990697,60,512,2
29.125318717666804,15,512,1
29.133291815467125,60,512,2
29.138124738212195,57,512,1
29.15356174456272,60,512,2
29.173999619865263,60,512,2
29.17694653772986,32,512,1
29.194609674343994,60,512,2
29.21539632151169,60,512,2
29.236364166378767,60,512,2
29.247302491897067,44,512,1
29.25751801727609,60,512,2
29.25767498830768,51,512,1
29.27226033196966,71,512,1
29.278862898632173,60,512,2
29.28478491070285,42,512,1
29.300404064800485,60,512,2
29.308324171835885,50,512,1
29.322143195235267,60,512,2
29.343882325670048,60,512,2
29.35498129943727,63,512,1
29.36562145610483,60,512,2
29.38736058653961,60,512,2
29.40135688317972,46,512,1
29.409099716974392,60,512,2
29.43101223673791,60,512,2
29.453353857281748,60,512,2
29.47615063650356,60,512,2
29.483157731514304,12,512,1
29.493313522189172,3,512,1
29.49943136921136,60,512,2
29.523228005877765,60,512,2
29.541204473401784,27,512,1
29.546522217231814,60,512,2
29.569321572873793,60,512,2
29.570767228270352,13,512,1
29.59165653058913,60,512,2
29.603547285569128,44,512,1
29.613554535225514,60,512,2
29.623872744116078,46,512,1
29.63542253985117,60,512,2
29.657501713948715,60,512,2
29.67979827502571,60,512,2
29.70231875117775,60,512,2
29.724998216598518,60,512,2
29.74722047404848,60,512,2
29.75162537987654,59,512,1
29.76901227481,60,512,2
29.7903978500847,60,512,2
29.811399232100154,60,512,2
29.823454808539097,82,512,1
29.831655306208003,60,512,2
29.850960833589422,60,512,2
29.86943989587739,60,512,2
29.887191547167614,60,512,2
29.89869937833085,30,512,1
29.904296386900118,60,512,2
29.921010928324662,60,512,2
29.925866239184714,3,512,1
29.93791436627345,60,512,2
29.953597940937335,52,512,1
29.955013227942914,60,512,2
29.972314424385292,60,512,2
29.989825282817293,60,512,2
29.993941360469716,43,512,1
30.007553582506247,60,512,2
30.02541072536339,60,512,2
30.043267868220532,60,512,2
30.04481277951409,11,512,1
30.05982521272446,20,512,1
30.061125011077674,60,512,2
30.078982153934817,60,512,2
30.09683929679196,60,512,2
30.1146964396491,60,512,2
30.132647804344767,60,512,2
30.15071561663064,60,512,2
30.168902167393615,60,512,2
30.171968878719674,10,512,1
30.183531028891302,87,512,1
30.18720982353213,60,512,2
30.205641031531083,60,512,2
30.20784405473405,56,512,1
30.224237255148704,60,512,2
30.23415124939727,50,512,1
30.243094324482634,60,512,2
30.262223478535855,60,512,2
30.28163678479149,60,512,2
30.292267726255133,38,512,1
30.301347227116082,60,512,2
30.321368806007275,60,512,2
30.341716653369637,60,512,2
30.362407164473442,60,512,2
30.382706199948885,83,512,1
30.383458150343458,60,512,2
30.384744348938156,50,512,1
30.404889014574657,60,512,2
30.42662814500944,60,512,2
30.439597910206007,70,512,1
30.44836727544422,60,512,2
30.470106405879,60,512,2
30.491845536313782,60,512,2
30.50077187530423,11,512,1
30.50984031514476,59,512,1
30.513584666748564,60,512,2
30.535583665942347,60,512,2
30.558016933686165,60,512,2
30.559489806672445,17,512,1
30.56285900533969,58,512,1
30.580911061600062,60,512,2
30.6042954584468,60,512,2
30.627863940741204,60,512,2
30.650192150472602,60,512,2
30.67146005124455,60,512,2
30.677286562844362,47,512,1
30.691807585036315,60,512,2
30.711346177844177,60,512,2
30.730661236339856,60,512,2
30.750121496196275,60,512,2
30.76973027360485,60,512,2
30.776277454150982,54,512,1
30.78224657397843,64,512,1
30.788743073343383,44,512,1
30.78949101273808,60,512,2
30.807991579713065,81,512,1
30.809407292764835,60,512,2
30.81731562119763,32,512,1
30.828664231837415,48,512,1
30.829712926429895,60,512,2
30.83402739484949,86,512,1
30.834596445975876,37,512,1
30.850711198616512,60,512,2
30.872477250766384,60,512,2
30.877301734535134,85,512,1
30.878796014969144,84,512,1
30.883554393375668,63,512,1
30.895100753630906,60,512,2
30.91869014366241,60,512,2
30.922438019379136,20,512,1
30.942713476780135,60,512,2
30.967017335010706,60,512,2
30.9916117404924,60,512,2
31.002611624327155,8,512,1
31.016507325179923,60,512,2
31.041101343718427,60,512,2
31.065114375831815,60,512,2
31.086940174143116,65,512,1
31.08858603349344,60,512,2
31.111551604638763,60,512,2
31.134042688179704,60,512,2
31.156087713698213,60,512,2
31.164716494909577,23,512,1
31.177712370464114,60,512,2
31.198939964422518,60,512,2
31.219791717422545,60,512,2
31.24012208465176,60,512,2
31.259960471204323,60,512,2
31.279341206976195,60,512,2
31.292957475628043,72,512,1
31.298294790106887,60,512,2
31.316848461852754,60,512,2
31.33502667489462,60,512,2
31.352851478308434,60,512,2
31.37034283666394,60,512,2
31.387518896543938,60,512,2
31.404396210714832,60,512,2
31.421014173337937,60,512,2
31.437450575074507,60,512,2
31.453711260396886,60,512,2
31.469801766166675,60,512,2
31.476493788204486,8,512,1
31.485727343866238,60,512,2
31.50149297980403,60,512,2
31.517125273147233,60,512,2
31.53283434255489,60,512,2
31.548621328588432,60,512,2
31.558160790425564,3,512,1
31.562872212094184,7,512,1
31.56448740030288,60,512,2
31.580433756252727,60,512,2
31.59646162554392,60,512,2
31.61257226893455,60,512,2
31.62209455769724,12,512,1
31.628766979987024,60,512,2
31.64504708627469,60,512,2
31.653125980251232,55,512,1
31.661413950646104,60,512,2
31.668037552362268,84,512,1
31.67781890913212,30,512,1
31.677868972550332,60,512,2
31.68130717323805,1,512,1
31.69441358942692,60,512,2
31.69632019208638,69,512,1
31.711049278164435,60,512,2
31.727533802733728,60,512,2
31.743753869287573,60,512,2
31.75972187396481,60,512,2
31.7754492710075,60,512,2
31.788252113714766,14,512,1
31.7909466702024,60,512,2
31.79846124210747,48,512,1
31.80622392171422,60,512,2
31.821404067179976,60,512,2
31.832674152786897,50,512,1
31.83665449785961,60,512,2
31.851976197620544,60,512,2
31.863024663176795,76,512,1
31.867370173478534,60,512,2
31.872736984578967,5,512,1
31.882837456366847,60,512,2
31.893316168493264,80,512,1
31.89837910193864,60,512,2
31.913996191404255,60,512,2
31.929221632307208,60,512,2
31.94403499960874,60,512,2
31.958468304758796,60,512,2
31.97254959956595,60,512,2
31.986303631707866,60,512,2
31.99975236669865,60,512,2
32.01131686903656,0,512,1
32.01291540818405,60,512,2
32.01783215454877,70,512,1
32.026028733460734,60,512,2
32.03909711414558,60,512,2
32.052121009742216,60,512,2
32.065100871972284,60,512,2
32.078037144958735,60,512,2
32.08088152158356,86,512,1
32.08168278588727,74,512,1
32.0909302654037,60,512,2
32.103780662761004,60,512,2
32.11661361585533,60,512,2
32.129488976443746,60,512,2
32.14240716727067,60,512,2
32.155368618146404,60,512,2
32.1567101298075,60,512,1
32.15933865943064,13,512,1
32.16837376611351,60,512,2
32.17112590466746,49,512,1
32.18142305561827,60,512,2
32.19451693868734,60,512,2
32.20765587510998,60,512,2
32.220840332625805,60,512,2
32.22695187466426,61,512,1
32.23407078711855,60,512,2
32.23775505296935,60,512,1
32.247347722815846,60,512,2
32.26067163249541,60,512,2
32.27357192334208,81,512,1
32.274043017697764,60,512,2
32.287462388945876,60,512,2
32.29507757838403,37,512,1
32.30093026597186,60,512,2
32.314447177951116,60,512,2
32.3280136637442,60,512,2
32.341630272146666,60,512,2
32.344679804626914,60,512,1
32.35529756214727,60,512,2
32.35820253319158,42,512,1
32.36901610319488,60,512,2
32.38278647547441,60,512,2
32.383208545429625,5,512,1
32.39660927019222,60,512,2
32.40001643757325,50,512,1
32.41048508987128,60,512,2
32.42441454865662,60,512,2
32.43839827263145,60,512,2
32.4524369001444,60,512,2
32.46167814595857,37,512,1
32.466531082148386,60,512,2
32.46732859187543,17,512,1
32.480681482551624,60,512,2
32.49488877858127,60,512,2
32.509153661160305,60,512,2
32.523218667499314,60,512,2
32.53695752801234,60,512,2
32.55039208565721,60,512,2
32.561080289577006,33,512,1
32.56354183960997,60,512,2
32.576424283830875,60,512,2
32.58905518511421,60,512,2
32.60144881335845,60,512,2
32.613665520344156,60,512,2
32.61444183407087,38,512,1
32.6260673216466,60,512,2
32.627731835014664,53,512,1
32.638662848033974,60,512,2
32.64988840541511,17,512,1
32.65146142029543,60,512,2
32.655383949794945,48,512,1
32.65857530607959,28,512,1
32.66447312883431,60,512,2
32.67770892544413,60,512,2
32.69118072962281,60,512,2
32.70490155233764,60,512,2
32.7182752369416,37,512,1
32.718866496677165,60,512,2
32.721871242706165,62,512,1
32.725375846258984,70,512,1
32.7330527691919,60,512,2
32.747471178474264,60,512,2
32.76213343936725,60,512,2
32.77537041314947,64,512,1
32.77705228275749,60,512,2
32.77953402879587,17,512,1
32.792241583047286,60,512,2
32.80771650690776,60,512,2
32.82341722861244,60,512,2
32.82634906659357,18,512,1
32.839274309162676,60,512,2
32.85529249874382,60,512,2
32.85864652354806,69,512,1
32.87147679252091,60,512,2
32.87859645345556,60,512,1
32.88783244867168,60,512,2
32.9043650081609,60,512,2
32.910143812361866,58,512,1
32.92108031646568,60,512,2
32.92284184295914,78,512,1
32.93445452929936,18,512,1
32.9370093536522,49,512,1
32.93798454749211,60,512,2
32.95508422995929,60,512,2
32.96645534356612,53,512,1
32.972386276568756,60,512,2
32.98989801632698,60,512,2
32.99185961507758,22,512,1
33.007627230447284,60,512,2
33.01043100109148,54,512,1
33.01392217793634,56,512,1
33.02568108893175,60,512,2
33.04421831189083,60,512,2
33.046202413544684,79,512,1
33.05627668877358,86,512,1
33.06327953337148,60,512,2
33.082911382283434,60,512,2
33.096965614023425,42,512,1
33.10316779220759,60,512,2
33.124028660080384,60,512,2
33.14507268496399,60,512,2
33.16630476277835,60,512,2
33.17132268715295,73,512,1
33.18564395380536,75,512,1
33.18773001111521,60,512,2
33.20935378352948,60,512,2
33.22469040747714,57,512,1
33.23127118406876,60,512,2
33.253617975931085,60,512,2
33.25683870125104,21,512,1
33.27642024690158,60,512,2
33.283603940402486,37,512,1
33.29970682614998,60,512,2
33.32350970388207,60,512,2
33.34245550626138,87,512,1
33.34629872641263,60,512,2
33.36817869817187,60,512,2
33.36965832319912,39,512,1
33.38925160594574,60,512,2
33.40960157309113,60,512,2
33.423014630596505,44,512,1
33.429525054386374,60,512,2
33.44929161092366,60,512,2
33.459520624468304,19,512,1
33.46890490262624,60,512,2
33.48836844911599,60,512,2
33.5076856371373,60,512,2
33.52487384441862,25,512,1
33.527263643567984,60,512,2
33.54489048400639,65,512,1
33.547785572545614,60,512,2
33.55299232004491,75,512,1
33.5643369433151,54,512,1
33.56939984237384,60,512,2
33.576013840708775,45,512,1
33.57741627287641,15,512,1
33.59020023229921,79,512,1
33.59229779911688,60,512,2
33.61673318046938,60,512,2
33.64092361466725,60,512,2
33.66403223788328,60,512,2
33.68619409169311,60,512,2
33.70751808689732,60,512,2
33.72835142023066,60,512,2
33.749184753563995,60,512,2
33.769621021043505,32,512,1
33.77001808689733,60,512,2
33.790851420230666,60,512,2
33.811684753564,60,512,2
33.83192677919451,60,512,2
33.84663310709688,47,512,1
33.851220172738834,60,512,2
33.86968861417121,60,512,2
33.88743086527525,60,512,2
33.90341641112873,5,512,1
33.90452730689806,60,512,2
33.90497253886773,21,512,1
33.921118858518625,60,512,2
33.923258245842014,70,512,1
33.9374408239075,60,512,2
33.95350599724808,60,512,2
33.963560930853475,68,512,1
33.96932618878966,60,512,2
33.984912327838146,60,512,2
34.000274552267726,60,512,2
34.015422286651216,60,512,2
34.03036431073136,60,512,2
34.045108819655105,60,512,2
34.05966347715192,60,512,2
34.07403546264171,60,512,2
34.084353963235785,13,512,1
34.0882315130993,60,512,2
34.102257960372356,60,512,2
34.116138143454755,60,512,2
34.129965048848426,60,512,2
34.143739286155714,60,512,2
34.147918913239735,0,512,1
34.15746145343315,60,512,2
34.17113213749547,60,512,2
34.18475191420939,60,512,2
34.19832134877762,60,512,2
34.209226037572705,80,512,1
34.21184099601339,60,512,2
34.225311400606074,60,512,2
34.23873309737802,60,512,2
34.25210661153314,60,512,2
34.26543245889747,60,512,2
34.27871114615207,60,512,2
34.29194317105848,60,512,2
34.30512902267714,60,512,2
34.31774419494781,75,512,1
34.31832253310566,60,512,2
34.33160855073612,60,512,2
34.3380511685149,49,512,1
34.34498904442755,60,512,2
34.352878796782434,25,512,1
34.35846605378154,60,512,2
34.36474769006217,43,512,1
34.37049661491633,50,512,1
34.3720416927489,60,512,2
34.380854030303354,71,512,1
34.385718153476056,60,512,2
34.399497710410884,60,512,2
34.41338272468971,60,512,2
34.42722017391931,60,512,2
34.44100483478978,60,512,2
34.44456817804728,75,512,1
34.45473730762866,60,512,2
34.46841818146209,60,512,2
34.482048034310566,60,512,2
34.485768079198095,74,512,1
34.49424953519233,86,512,1
34.49562743347486,60,512,2
34.509156935812435,60,512,2
34.52247272208243,60,512,2
34.534217126176955,83,512,1
34.535511088172875,60,512,2
34.54828879068035,60,512,2
34.56082095842371,60,512,2
34.57312130609755,60,512,2
34.58520231310603,60,512,2
34.59707537428054,60,512,2
34.60875092770917,60,512,2
34.62045026261662,60,512,2
34.622846003824726,67,512,1
34.62865071099544,46,512,1
34.63224647350774,60,512,2
34.63290044028346,57,512,1
34.64318039611862,23,512,1
34.64414200057645,60,512,2
34.65613938803034,60,512,2
34.668241290397475,60,512,2
34.68045047933306,60,512,2
34.69276985097517,60,512,2
34.70520243390466,60,512,2
34.71760564358679,60,512,2
34.72978403106275,60,512,2
34.74174946287365,60,512,2
34.75351279375481,60,512,2
34.75743435174122,81,512,1
34.765083983703015,60,512,2
34.77647219815711,60,512,2
34.78768589418054,60,512,2
34.798732894967515,60,512,2
34.8012611532254,39,512,1
34.80962045455213,60,512,2
34.81160593695208,12,512,1
34.820558648288475,60,512,2
34.831312879721686,49,512,1
34.83157593118687,60,512,2
34.84267403973812,60,512,2
34.84669754451382,27,512,1
34.85385477482512,60,512,2
34.86512000511239,60,512,2
34.87647167066828,60,512,2
34.88225789552314,25,512,1
34.887911786839766,60,512,2
34.892060056787145,15,512,1
34.89252530389799,39,512,1
34.89944244840151,60,512,2
34.911065834003445,60,512,2
34.91317904673936,43,512,1
34.914458255499895,8,512,1
34.922845310434646,60,512,2
34.93479053408882,60,512,2
34.9382956583159,68,512,1
34.94445274024927,57,512,1
34.946908669438805,60,512,2
34.959207410827545,60,512,2
34.96332172522223,55,512,1
34.97169503887907,60,512,2
34.98063794556415,82,512,1
34.982355882284054,14,512,1
34.98438048485899,60,512,2
34.99727340439593,60,512,2
35.01038426228084,60,512,2
35.01338813021765,86,512,1
35.01377201782618,35,512,1
35.02357821213236,60,512,2
35.0368182586125,60,512,2
35.04542573327126,77,512,1
35.05010488770354,60,512,2
35.06343859398136,60,512,2
35.0768198808296,60,512,2
35.08058457987396,68,512,1
35.09024926066072,60,512,2
35.10372725514423,60,512,2
35.117200052533384,60,512,2
35.130527698844176,60,512,2
35.133389447755064,22,512,1
35.13674037867583,48,512,1
35.14371480268102,60,512,2
35.156765733336364,60,512,2
35.16968463785871,60,512,2
35.18247545658504,60,512,2
35.19514193730349,60,512,2
35.20768764819104,60,512,2
35.22018764819104,60,512,2
35.232687648191046,60,512,2
35.23501945405288,87,512,1
35.24518764819105,60,512,2
35.25768764819105,60,512,2
35.270187648191055,60,512,2
35.28268764819106,60,512,2
35.29475463606324,66,512,1
