onset_time,pitch,velocity,voice_id,intended_onset,compensation_ms
16.739433972985246,74,822,0,16.753363591753576,13.92961876832851
16.75095900520289,50,695,1,16.767371517421857,16.412512218965276
16.759347823847627,60,524,1,16.77910344457099,19.755620723361062
16.780974741777353,39,578,1,16.799674644025643,18.69990224828871
16.784798084259766,59,767,0,16.799802971845295,15.004887585531833
16.7887115711395,71,722,1,16.804596224120928,15.884652981425461
16.789082910431937,53,724,0,16.8049284627291,15.845552297163522
16.826468598329527,77,853,1,16.839792156491797,13.323558162268455
16.8318346353533,51,832,0,16.845568750700316,13.734115347018815
16.836452237686252,72,724,1,16.852297789983414,15.845552297163522
16.854659689341236,55,744,1,16.87011423479578,15.454545454544132
16.877343157613257,70,838,0,16.89095997090749,13.616813294232998
16.898239116800603,63,561,1,16.91727137486512,19.03225806451519
16.905075800470495,51,541,1,16.924499065377628,19.42326490713458
16.91083582343324,73,615,1,16.92881236302268,17.976539589442837
16.92628173003471,52,570,0,16.945138035020044,18.856304985336465
16.929278772494808,71,670,0,16.946180043267045,16.901270772239513
16.930523902091274,73,822,0,16.944453520859604,13.92961876832851
16.935348980008524,68,837,0,16.948985343644885,13.636363636363967
16.935472524901105,84,728,0,16.951239875829746,15.767350928639644
16.944890216958598,66,546,1,16.964215730155075,19.325513196479733
16.960202061574368,47,815,0,16.974268532737614,14.066471163245296
16.962685652990416,53,545,0,16.982030716529025,19.345063538610702
16.967892834766353,55,821,0,16.981842003876814,13.94916911045948
16.97650443713135,63,898,1,16.988948229897723,12.443792766374827
17.01311960282525,39,767,0,17.028124490410782,15.004887585531833
17.016063851329502,67,728,0,17.03183120225814,15.767350928639644
17.019949072261305,55,680,0,17.036654839612233,16.70576735092982
17.02549096051122,68,760,0,17.040632700491667,15.14173998044862
17.03446048695499,58,853,1,17.04778404511726,13.323558162268455
17.035294989213302,45,505,0,17.055422066437153,20.12707722385312
17.07024312270754,56,591,1,17.08868887050813,18.445747800586105
17.07397484587114,34,737,0,17.089566243720597,15.591397849460918
17.08154778427435,43,826,0,17.095399201674155,13.851417399804632
17.094010683797695,82,562,1,17.11302339152008,19.01270772238422
17.098823110050983,61,648,1,17.116154488350105,17.331378299120843
17.100746955957266,48,510,0,17.120776281470466,20.029325513198273
17.1019448500239,49,523,1,17.121720021089395,19.77517106549203
17.107346316597752,60,730,1,17.123074566842128,15.728250244377705
17.108975062485815,64,803,1,17.12327613775463,14.30107526881693
17.119641881500403,70,574,0,17.138419985117217,18.778103616812587
17.123920913281403,32,882,0,17.136677511521874,12.756598240470339
17.12488817692127,85,752,0,17.14018631963877,15.298142717496376
17.136244156336385,76,690,1,17.152754420266007,16.510263929620123
17.15137473031375,41,863,1,17.164502785054708,13.12805474095876
17.16896621851764,64,792,1,17.183482347549894,14.516129032257595
17.190003963898477,40,736,0,17.20561491209007,15.610948191591888
17.195550977147935,51,581,1,17.21419222836983,18.6412512218958
17.200496448511565,60,556,0,17.219626458286733,19.130009775170038
17.207568563686436,65,737,0,17.2231599615359,15.591397849460918
17.215083478543235,66,522,1,17.234878199950856,19.794721407623
17.231747299104754,49,599,0,17.250036644168294,18.28934506353835
17.243069792397694,43,530,1,17.26270811106827,19.638318670575245
17.246235039025265,37,785,0,17.26088802045244,14.652981427174382
17.26219602728288,63,847,1,17.275636887497935,13.440860215054272
17.280324164738023,53,584,0,17.298906764933527,18.58260019550289
17.299546691042625,58,673,1,17.316389310788473,16.842619745846605
17.316105314223297,56,754,1,17.33136435625653,15.259042033234437
17.32349155119427,47,785,1,17.338144532621445,14.652981427174382
17.326621837920044,56,856,1,17.33988674505592,13.264907135875546
17.334615758238535,40,880,1,17.34741145716327,12.795698924732278
17.33478470313403,70,684,0,17.351412269116437,16.62756598240594
17.34155807310537,63,840,0,17.35513578571534,13.577712609971059
17.346005179280674,56,516,1,17.365917202741084,19.912023460408818
17.367795549522597,89,805,0,17.382057524107154,14.261974584554991
17.391048148627277,67,588,1,17.409552547454254,18.504398826979013
17.394750461850848,53,667,1,17.411710383649478,16.959921798632422
17.397879795482556,60,557,1,17.416990254915596,19.11045943303907
17.3990159087193,45,593,0,17.41742255583562,18.406647116324166
17.40935707816674,57,711,1,17.42545678491161,16.099706744869763
17.413069761153906,52,507,1,17.4331577376935,20.087976539591182
17.43861431069225,50,746,0,17.454029755462532,15.415444770282193
17.45071401585744,68,771,1,17.46564070207445,14.926686217007955
17.455107798479013,57,773,1,17.46999538401176,14.887585532746016
17.470176545553954,54,508,1,17.490244971751412,20.068426197460212
17.470904456216058,54,871,1,17.483876108219967,12.971652003911004
17.47474587417285,61,520,0,17.494579696264736,19.83382209188494
17.48942106348397,73,572,1,17.508238267785043,18.817204301074526
17.494414893275845,42,607,1,17.512547835602334,18.132942326490593
17.514601386910385,74,566,1,17.533535893264244,18.934506353860343
17.533265391854407,70,559,1,17.55233675060318,19.07135874877713
17.537012547058346,60,890,1,17.549612742561767,12.600195503422583
17.54029051883693,76,752,1,17.555588661554427,15.298142717496376
17.555897464869304,76,606,1,17.574049957537927,18.152492668621562
17.559217411901887,63,610,1,17.577291703201983,18.074291300097684
17.56037147567558,71,698,1,17.57672533686815,16.353861192572367
17.5867779472857,47,542,1,17.606181661850705,19.40371456500361
17.587856689596634,75,560,0,17.606908498003282,19.05180840664616
17.587972760865583,77,702,0,17.60424842068963,16.27565982404849
17.587984215042248,57,732,1,17.603673364602365,15.689149560115766
17.593227339199647,60,603,1,17.61143848289466,18.21114369501447
17.595693990830185,60,740,0,17.611226737653254,15.53274682306801
17.59786226212035,53,516,1,17.617774285580758,19.912023460408818
17.59825021709367,71,835,1,17.6119256814143,13.675464320625906
17.604836851562574,72,630,1,17.62252013602005,17.683284457478294
17.624101591099887,66,507,0,17.64418956763948,20.087976539591182
17.634608073261997,48,598,0,17.652916968667665,18.30889540566932
17.641493052878655,67,534,1,17.661053170180704,19.560117302051367
17.652011520035824,64,873,1,17.66494407135547,12.932551319649065
17.666315901857306,64,578,1,17.685015804105596,18.69990224828871
17.67026440123705,48,660,1,17.687361175430595,17.09677419354921
17.671517900856053,41,636,1,17.689083883260743,17.565982404692477
17.67693370900737,45,767,1,17.691938596592898,15.004887585531833
17.68696338899741,48,693,0,17.703415001900638,16.451612903227215
17.68805872262541,66,672,0,17.70492089271339,16.862170087977574
17.690193340590444,84,624,1,17.707993927100706,17.80058651026411
17.71409851610273,50,804,1,17.728380041029418,14.281524926685961
17.72200803448783,63,767,0,17.73701292207336,15.004887585531833
17.72480997636697,71,526,1,17.74452649640607,19.716520039099123
17.72676931970096,55,574,0,17.745547423317774,18.778103616812587
17.737615294224824,69,630,0,17.7552985786823,17.683284457478294
17.738910491615655,41,529,0,17.75856836062836,19.657869012706215
17.74951028924932,80,527,1,17.769207258946288,19.696969696968154
17.75356162496012,57,578,0,17.772261527208407,18.69990224828871
17.766160005635946,29,590,1,17.78462530377866,18.465298142717074
17.767862877563843,64,509,0,17.787911753419174,20.048875855329243
17.77571122474576,39,783,1,17.790403306857197,14.69208211143632
17.78320355719382,69,760,0,17.798345297174265,15.14173998044862
17.784083908173358,55,847,1,17.797524768388413,13.440860215054272
17.791046735272612,48,719,0,17.80699003928043,15.94330400781837
17.796612820262283,65,540,1,17.816055635511546,19.44281524926555
17.803268351580897,72,812,0,17.817393473770537,14.125122189638205
17.816335724917536,58,741,1,17.83184892139847,15.51319648093704
17.83430983185844,73,786,1,17.848943262943486,14.633431085043412
17.850144989595094,53,548,0,17.86943140210731,19.286412512217794
17.85337543587804,70,591,0,17.871821183678627,18.445747800586105
17.854128766094274,70,615,1,17.872105305683714,17.976539589442837
17.86444491521855,66,874,0,17.877357916196065,12.913000977518095
17.865713925568837,66,808,0,17.879917249127,14.203323558162083
17.886641280171947,41,790,0,17.901196509888464,14.555229716519534
17.902629104835988,54,510,1,17.922658430349188,20.029325513198273
17.90307018218466,72,624,1,17.920870768694925,17.80058651026411
17.92332650084887,72,552,0,17.942534711992565,19.208211143693916
17.926147650265435,41,517,1,17.94604012338371,19.89247311827785
17.935000209926812,63,727,1,17.950787111197585,15.786901270770613
17.938051351157412,45,764,0,17.95311488976934,15.063538611924741
17.956080370617194,50,788,0,17.970674701017977,14.594330400781473
17.969839719687098,62,668,0,17.986780091143597,16.940371456501452
17.973457611808843,61,630,1,17.991140896266323,17.683284457478294
17.975456433731313,63,519,0,17.99530980616533,19.85337243401591
17.9855981566764,77,492,1,18.005979388347953,20.381231671555724
17.987469343292144,71,411,1,18.00943415267631,21.964809384164255
18.041125368301174,70,545,1,18.060470431839786,19.345063538610702
18.05000834705373,69,521,1,18.06982261880348,19.81427174975397
18.081482321480454,72,633,1,18.099106954911537,17.624633431085385
18.1211140277503,66,639,0,18.1386213591286,17.50733137829957
18.192681990195965,71,644,1,18.210091569863607,17.40957966764472
18.19924408701841,57,439,0,18.22066148682291,21.41739980449711
18.235353100312892,76,607,1,18.253486042639384,18.132942326490593
18.339548446872193,76,698,1,18.355902308064763,16.353861192572367
18.371556237102475,76,406,1,18.393618798197295,22.062561094819102
18.39781782987912,75,657,1,18.414973255099063,17.155425219942117
18.45348216848894,60,589,0,18.47196701697379,18.484848484848044
18.475384596691306,79,477,1,18.496059083494828,20.674486803520267
18.492137442323234,61,544,0,18.511502056203977,19.364613880741672
18.518371375618866,58,615,0,18.53634791520831,17.976539589442837
18.53086541443928,64,573,1,18.54966306839822,18.797653958943556
18.54289788497111,66,545,1,18.562242948509724,19.345063538610702
18.5767605140984,67,557,0,18.595870973531436,19.11045943303907
18.581966418699942,66,496,1,18.602269449002975,20.303030303031846
18.67014454017924,76,500,1,18.69036936911375,20.22482893450797
18.70974439469773,55,634,0,18.727349477786685,17.605083088954416
18.727384617478293,64,431,1,18.748958420019836,21.573802541544865
18.745420306081904,54,401,0,18.76758061888738,22.16031280547395
18.779952671765624,53,455,0,18.801057266096024,21.104594330401596
18.78946783468722,54,681,0,18.80615405169602,16.68621700879885
18.794077701861458,69,426,0,18.81574925611366,21.671554252199712
18.806532919551206,70,553,1,18.82572158035277,19.188660801562946
18.850833447916123,71,571,1,18.86967020255933,18.836754643205495
18.958151139107507,60,413,0,18.98007684780741,21.925708699902316
19.051418574725492,76,686,1,19.068007040023637,16.588465298144
19.1735461837632,72,498,1,19.193810113381968,20.263929618769907
19.179167735980275,60,493,0,19.199529417309698,20.361681329424755
19.181846905794874,75,420,1,19.20363576209986,21.78885630498553
19.20320931369704,67,421,1,19.224978619659893,21.76930596285456
19.211233134600196,74,448,1,19.232474581325516,21.241446725318383
19.226400740799416,64,662,0,19.243458414308705,17.05767350928727
19.250361437625397,54,620,0,19.268240225504186,17.87878787878799
19.32025077664343,75,680,1,19.33695654399436,16.70576735092982
19.36728388464447,65,694,0,19.383715947205566,16.432062561096245
19.37041949572583,56,403,0,19.39254070784704,22.12121212121201
19.40934539076973,70,573,1,19.428143044728674,18.797653958943556
19.415994667931916,58,578,0,19.434694570180202,18.69990224828871
19.43149761824219,56,421,0,19.453266924205042,21.76930596285456
19.442761512617718,73,642,1,19.460210192969626,17.44868035190666
19.454789891203607,69,673,1,19.471632510949455,16.842619745846605
19.463170828875096,70,695,1,19.47958334109406,16.412512218965276
19.49769305914929,80,525,1,19.517429129530523,19.736070381230093
19.518961199804693,59,569,0,19.53783705513216,18.875855327467434
19.625263349635137,66,634,1,19.642868432724093,17.605083088954416
19.63653244849384,73,590,1,19.654997746636557,18.465298142717074
19.641605616820854,79,499,1,19.66184999609749,20.244379276638938
19.642283845345517,70,511,1,19.662293620516586,20.009775171067304
19.646043039567388,79,690,1,19.662553303497006,16.510263929620123
19.658353014595406,66,417,1,19.680200521926785,21.847507331378438
19.67139429049471,79,680,1,19.68810005784564,16.70576735092982
19.697756969167983,52,484,0,19.718294603576584,20.53763440860348
19.725568721945884,55,587,0,19.744092671114995,18.523949169109983
19.791020675568067,57,619,0,19.808919013788984,17.89833822091896
19.79851865936068,71,529,1,19.81817652837339,19.657869012706215
19.8308427946355,70,413,0,19.8527685033354,21.925708699902316
19.839441101239277,71,597,1,19.85776954698708,18.328445747800288
19.873316672681653,60,581,0,19.891957923903547,18.6412512218958
19.905327014720378,71,438,1,19.926763964867003,21.436950146628078
19.943921477968757,81,463,1,19.964869669562113,20.94819159335384
19.958090826090746,73,641,1,19.975559056784782,17.46823069403763
19.96873060587187,52,635,0,19.98631613861869,17.585532746823446
20.00302746812163,58,516,0,20.022939491582036,19.912023460408818
20.018078978420363,73,416,1,20.039946036093873,21.867057673509407
20.021433796308337,79,540,1,20.040876611557604,19.44281524926555
20.022684993303056,75,525,1,20.042421063684287,19.736070381230093
20.030516759183797,75,639,1,20.048024090562095,17.50733137829957
20.066461847614523,58,417,0,20.0883093549459,21.847507331378438
20.073290361438662,70,630,1,20.090973645896142,17.683284457478294
20.08219607379605,66,569,0,20.101071929123517,18.875855327467434
20.175146939904632,74,450,1,20.19634928594569,21.202346041056444
20.24943690813292,62,599,0,20.267726253196457,18.28934506353835
20.293887707630596,58,669,0,20.310808528744964,16.920821114370483
20.30979570811935,71,640,1,20.32728348915552,17.4877810361686
20.330212838950594,69,648,1,20.347544217249713,17.331378299120843
20.35026633192911,63,564,0,20.369239938967233,18.97360703812228
20.370302159420874,63,493,0,20.390663840750296,20.361681329424755
20.39117315969541,73,487,1,20.411652143077617,20.478983382210572
20.44816949394364,56,491,0,20.46857027595733,20.400782013686694
20.452456244698983,72,657,1,20.469611669918926,17.155425219942117
20.468340535764973,64,662,0,20.48539820927426,17.05767350928727
20.481029006440007,61,578,0,20.499728908688297,18.69990224828871
20.49228073497738,61,690,0,20.508790998907003,16.510263929620123
20.500741482677682,66,461,1,20.5217287749553,20.98729227761578
20.544759719173605,57,657,0,20.56191514439355,17.155425219942117
20.546169041557924,60,496,0,20.566472071860957,20.303030303031846
20.567156139915756,72,415,1,20.589042747931394,21.886608015640377
20.567581952657946,66,494,1,20.58792408364524,20.342130987293785
20.593510933124243,56,608,0,20.6116243251086,18.113391984359623
20.594161068394406,69,554,0,20.613330178853836,19.169110459431977
20.68485942705,60,474,0,20.705592564879915,20.733137829913176
20.809168364335946,68,699,1,20.82550267518639,16.334310850441398
20.85968494678982,52,401,0,20.881845259595295,22.16031280547395
20.88836776030214,77,491,1,20.908768542315826,20.400782013686694
20.89818309372685,71,464,1,20.919111734978074,20.92864125122287
20.946036845031337,51,507,0,20.96612482157093,20.087976539591182
20.95774354401941,71,468,1,20.978593983902112,20.850439882698993
20.97989026016566,75,542,1,20.999293974730662,19.40371456500361
20.980549732486907,70,592,1,20.998975929945363,18.426197458455135
21.007507749394758,57,657,0,21.024663174614698,17.155425219942117
21.02847218097921,68,694,1,21.044904243540305,16.432062561096245
21.08385705955965,67,551,1,21.103084821045474,19.227761485824885
21.11571159947772,64,444,1,21.137031247571564,21.31964809384226
21.133744959542895,62,517,0,21.153637432661174,19.89247311827785
21.13375800408981,81,431,1,21.155331806631356,21.573802541544865
21.140240876955534,72,472,1,21.161013115469707,20.772238514175115
21.29697983027678,71,553,0,21.31616849107834,19.188660801562946
21.304980352582135,77,678,1,21.321725220617324,16.744868035191757
21.335798173611572,60,618,0,21.353716062174623,17.917888563049928
21.374724227347873,53,597,0,21.393052673095674,18.328445747800288
21.392864829933025,69,533,1,21.412444497577205,19.579667644182337
21.399490305791648,69,669,1,21.41641112690602,16.920821114370483
21.41556036474028,83,655,1,21.432754890644482,17.194525904204056
21.421786168719247,61,556,0,21.44091617849442,19.130009775170038
21.43732075619829,61,640,0,21.454808537234456,17.4877810361686
21.501911793747286,74,442,1,21.523270542525392,21.3587487781042
21.5302669944771,55,664,0,21.547285567302126,17.01857282502533
21.552023708176378,66,624,1,21.56982429468664,17.80058651026411
21.60829370218143,61,433,0,21.629828404038715,21.534701857282926
21.65145339219093,73,689,1,21.667983206462683,16.529814271751093
21.726714541642693,79,433,1,21.748249243499977,21.534701857282926
21.75064683689871,67,517,1,21.77053931001699,19.89247311827785
21.753055032873643,69,482,1,21.773631767966506,20.57673509286542
21.756564180282616,55,418,0,21.778392137271865,21.82795698924747
21.79261717946251,60,670,0,21.80951845023475,16.901270772239513
21.800443155743427,70,471,1,21.82123494459973,20.791788856306084
21.810568276757678,47,651,0,21.827841004030404,17.272727272727934
21.811225018221297,57,464,0,21.832153659472517,20.92864125122287
21.84636176558234,69,424,1,21.8680724205188,21.71065493646165
21.9189297147743,66,582,1,21.937551415654067,18.62170087976483
21.932302684530814,71,602,1,21.95053337856796,18.23069403714544
21.942666821942126,56,488,0,21.963126254982207,20.459433040079603
21.985699231720165,60,643,0,22.003128361729942,17.42913000977569
21.994412512298055,57,501,0,22.014617790890433,20.205278592377
22.035059140932116,55,554,0,22.05422825139155,19.169110459431977
22.06078132157873,63,665,0,22.077780344061626,16.99902248289436
22.08027708002196,62,693,0,22.09672869292519,16.451612903227215
22.085858588167344,63,462,0,22.106826330102827,20.96774193548481
22.106091510965726,57,680,0,22.122797278316654,16.70576735092982
22.124841767200646,62,687,0,22.14141068215666,16.56891495601303
22.12834453175311,58,516,0,22.14825655521352,19.912023460408818
22.13174001988836,57,526,0,22.15145653992746,19.716520039099123
22.13238699516821,68,407,0,22.154430005920897,22.043010752688133
22.13903612006681,48,555,0,22.15818568018411,19.149560117301007
22.153977148804675,65,513,1,22.173947823291478,19.970674486801727
22.154604666589865,71,663,1,22.171642789757023,17.0381231671563
22.163807357243744,54,507,0,22.183895333783333,20.087976539591182
22.170196271519583,57,537,0,22.189697737795242,19.50146627565846
22.18131238899769,65,573,0,22.20011004295663,18.797653958943556
22.195161365875,70,411,1,22.217126175259164,21.964809384164255
22.217515471058988,67,502,1,22.237701199309235,20.18572825024603
22.23618073739096,70,569,1,22.25505659271843,18.875855327467434
22.256258634550566,52,593,0,22.27466528166689,18.406647116324166
22.261494545277905,66,408,1,22.283518005688464,22.023460410557163
22.33075573889203,70,416,1,22.352622796565537,21.867057673509407
22.35661106458468,67,483,1,22.377168249335412,20.55718475073445
22.380149750022024,64,593,0,22.39855639713835,18.406647116324166
22.38744062309924,60,552,0,22.406648834242937,19.208211143693916
22.405646382104305,61,505,0,22.425773459328155,20.12707722385312
22.42388750336291,67,417,1,22.445735010694285,21.847507331378438
22.47054076207212,80,499,1,22.49078514134876,20.244379276638938
22.481303800362102,72,607,1,22.499436742688594,18.132942326490593
22.485703271297666,69,624,1,22.503503857807928,17.80058651026411
22.537130880518035,76,544,1,22.556495494398774,19.364613880741672
22.552370453443046,60,690,1,22.568880717372668,16.510263929620123
22.585518540732433,71,612,1,22.60355373134827,18.035190615835745
22.590943040539905,71,696,1,22.607336002416737,16.392961876834306
22.5916520037667,69,648,0,22.60898338206582,17.331378299120843
22.633559823147515,75,675,1,22.6503633422091,16.803519061584666
22.720709468565964,69,467,1,22.741579458790795,20.869990224829962
22.73355480628628,58,450,0,22.754757152327336,21.202346041056444
22.734114759948223,65,676,0,22.75089872866768,16.783968719453696
22.749903928846393,61,589,0,22.768388777331243,18.484848484848044
22.74992190271613,76,516,1,22.76983392617654,19.912023460408818
22.840182288849416,54,432,0,22.86173654104883,21.554252199413895
22.860359353303643,64,439,0,22.88177675310814,21.41739980449711
22.878709119765105,61,555,1,22.897858679882408,19.149560117301007
22.940349208255448,64,407,0,22.962392219008137,22.043010752688133
22.982351897873723,58,602,0,23.000582591910867,18.23069403714544
23.000675947701605,73,574,1,23.01945405131842,18.778103616812587
23.003454270102182,71,498,1,23.023718199720953,20.263929618769907
23.026343554261153,70,510,1,23.04637287977435,20.029325513198273
23.073021489264463,63,687,1,23.089590404220473,16.56891495601303
23.10378157975508,75,504,1,23.123928207321065,20.14662756598409
23.19170765364259,59,406,0,23.213770214737412,22.062561094819102
23.23245821183801,59,612,1,23.25049340245385,18.035190615835745
23.32454624825908,72,458,1,23.345592191563085,21.045943304008688
23.36378361496146,73,503,1,23.383949792869576,20.16617790811506
23.366299642711105,70,648,1,23.383631021010228,17.331378299120843
23.385926761786234,60,672,0,23.402788931874213,16.862170087977574
23.39261429961934,53,587,0,23.411138248788447,18.523949169109983
23.42248539361292,59,507,0,23.44257337015251,20.087976539591182
23.424350900505697,74,450,1,23.445553246546755,21.202346041056444
23.43597239585264,74,461,1,23.456959688130258,20.98729227761578
23.448781901903576,78,426,1,23.470453456155777,21.671554252199712
23.48530449461393,66,445,1,23.50660459236564,21.30009775171129
23.48552208455463,59,522,0,23.505316805962256,19.794721407623
23.5048637242134,64,573,0,23.523661378172342,18.797653958943556
23.506457652589162,71,425,1,23.52814875718349,21.69110459433068
23.51588100745529,61,571,0,23.5347177620985,18.836754643205495
23.532755267336384,52,584,0,23.551337867531885,18.58260019550289
23.564927870184956,74,676,1,23.581711838904408,16.783968719453696
23.570079655905502,67,404,1,23.59218131768458,22.10166177908104
23.625505076233452,68,580,1,23.644165877797477,18.66080156402677
23.655307291023103,63,583,0,23.673909441560735,18.60215053763386
23.694971900499038,62,455,0,23.716076494829437,21.104594330401596
23.700203244260184,57,459,0,23.721229637222063,21.02639296187772
23.719782641443498,60,569,0,23.738658496770963,18.875855327467434
23.730244053258723,60,493,0,23.75060573458815,20.361681329424755
23.735196029485436,69,437,1,23.756652529974197,21.456500488759048
23.747424259921168,77,478,1,23.76807919638256,20.654936461389298
23.787087645215596,60,544,0,23.80645225909634,19.364613880741672
23.800177151567613,69,663,1,23.817215274734767,17.0381231671563
23.816073459359153,63,665,1,23.833072481842045,16.99902248289436
23.831611446391243,55,682,0,23.84827811305791,16.66666666666788
23.91838305452739,54,541,0,23.93780631943452,19.42326490713458
23.94414729641693,80,698,1,23.960501157609503,16.353861192572367
23.947261174467794,78,644,1,23.964670754135437,17.40957966764472
23.98943664491134,66,589,1,24.00792149339619,18.484848484848044
23.992103916735942,67,647,1,24.009454845377192,17.350928641251812
24.015405303301986,73,679,1,24.032130620995044,16.725317693060788
24.12218502383528,71,528,1,24.141862443190114,19.677419354837184
24.146776966403483,71,540,1,24.16621978165275,19.44281524926555
24.21404626985363,70,460,1,24.235053112473373,21.00684261974675
24.215134858035047,73,580,1,24.23379565959907,18.66080156402677
24.255623277941947,69,457,1,24.276688771588088,21.065493646139657
24.408135816128702,78,530,1,24.42777413479928,19.638318670575245
24.468875757977045,72,574,0,24.48765386159386,18.778103616812587
24.469908712459272,79,669,1,24.486829533573644,16.920821114370483
24.575074772315496,69,418,0,24.596902729304745,21.82795698924747
24.612060893536462,64,603,0,24.630272037231475,18.21114369501447
24.649636155916234,62,530,1,24.669274474586807,19.638318670575245
24.685017824772693,54,546,0,24.704343337969174,19.325513196479733
24.692035963686866,61,609,0,24.710129805329096,18.093841642228654
24.699170703877556,62,618,0,24.717088592440607,17.917888563049928
24.733299456296805,54,447,0,24.754560453364256,21.260997067449352
24.738751411138708,77,659,1,24.755867735674386,17.116324535680178
24.74622220327406,67,626,1,24.76398368910006,17.761485826002172
24.75603006597215,62,450,0,24.777232412013205,21.202346041056444
24.895139118860918,59,439,0,24.916556518665416,21.41739980449711
24.899127231277213,61,441,0,24.92050553039745,21.37829912023517
24.94995188796704,69,424,1,24.971662542903502,21.71065493646165
24.991200702577206,77,523,1,25.0109758736427,19.77517106549203
25.032569376341403,57,622,0,25.050409063535927,17.83968719452605
25.21879628655619,71,435,1,25.240291887729214,21.495601173020987
25.241777156089732,70,559,1,25.260848514838507,19.07135874877713
25.259527408277435,64,676,1,25.276311376996887,16.783968719453696
25.263481088904182,79,630,1,25.281164373361662,17.683284457478294
25.31178950961824,81,521,1,25.331603781367996,19.81427174975397
25.35109931063188,71,500,1,25.37132413956639,20.22482893450797
25.364922899561034,71,484,1,25.385460533969635,20.53763440860348
25.396726578314432,77,566,1,25.415661084668294,18.934506353860343
25.431531591131222,57,480,0,25.452147426908347,20.61583577712736
25.48175669313684,61,673,0,25.49859931288269,16.842619745846605
25.494184299457697,72,509,1,25.514233175313027,20.048875855329243
25.500822329557035,61,643,0,25.518251459566812,17.42913000977569
25.524960474227452,73,474,1,25.545693612057367,20.733137829913176
25.5296255195155,66,424,0,25.55133617445196,21.71065493646165
25.56100118537426,67,677,1,25.57776560375158,16.764418377322727
25.578031305691503,74,501,1,25.59823658428388,20.205278592377
25.602107553145874,69,530,1,25.621745871816447,19.638318670575245
25.603850788420363,65,600,1,25.622120583141772,18.26979472140738
25.613604184482707,71,432,1,25.635158436682122,21.554252199413895
25.665643356635883,68,418,1,25.68747131362513,21.82795698924747
25.72621477997601,71,581,1,25.74485603119791,18.6412512218958
25.80120629516929,60,629,0,25.818909129968898,17.702834799609263
25.815963217472444,71,560,1,25.835015025879088,19.05180840664616
25.83225211369012,62,594,0,25.850639210464312,18.387096774193196
25.921511647323985,72,622,1,25.939351334518513,17.83968719452605
25.943125067825193,75,446,1,25.964405615234774,21.280547409580322
25.960930488875047,74,659,1,25.978046813410725,17.116324535680178
25.978899138103973,66,566,0,25.997833644457835,18.934506353860343
25.99121517240355,70,605,1,26.009387215414304,18.17204301075253
26.005651410130657,59,598,0,26.023960305536328,18.30889540566932
26.033739493822882,74,653,1,26.05097312041135,17.233626588465995
26.08014234701862,62,685,0,26.096750362658895,16.60801564027497
26.086161216572396,70,477,1,26.106835703375918,20.674486803520267
26.12056677055561,56,682,0,26.137233437222275,16.66666666666788
26.138050091696204,63,542,1,26.15745380626121,19.40371456500361
26.195913080298897,67,686,1,26.212501545597043,16.588465298144
26.240642733594004,66,579,0,26.259323085500164,18.68035190615774
26.269862394516224,56,682,0,26.286529061182893,16.66666666666788
26.27835442955777,57,651,0,26.2956271568305,17.272727272727934
26.304270225929933,61,417,0,26.326117733261313,21.847507331378438
26.345448317660576,65,564,0,26.364421924698696,18.97360703812228
26.355497434701924,68,551,1,26.374725196187747,19.227761485824885
26.44011796062978,56,454,0,26.461242105302315,21.124144672532566
26.464649317865188,77,508,1,26.484717744062646,20.068426197460212
26.525288203771556,79,502,1,26.545473932021803,20.18572825024603
26.554176431371424,57,607,0,26.572309373697912,18.132942326490593
26.597851193032067,60,573,0,26.616648846991012,18.797653958943556
26.610622626092063,68,564,1,26.629596233130187,18.97360703812228
26.674212573477263,69,454,1,26.695336718149797,21.124144672532566
26.679282771875375,72,654,1,26.69649684812171,17.214076246335026
26.723219968936792,57,519,0,26.743073341370806,19.85337243401591
26.738804870722305,71,499,1,26.759049249998945,20.244379276638938
26.7584289700868,62,414,0,26.78033512844457,21.906158357771346
26.830717232823456,69,426,1,26.852388787075654,21.671554252199712
26.8556627535081,70,584,1,26.874245353703603,18.58260019550289
26.8614149628887,68,486,1,26.88191349661304,20.49853372434154
26.886907135263588,66,528,0,26.906584554618426,19.677419354837184
27.05107454061161,66,545,0,27.070419604150217,19.345063538610702
27.070542592026882,68,628,1,27.088264977168624,17.722385141740233
27.073229543212626,73,457,1,27.094295036858767,21.065493646139657
27.07379359830397,74,401,1,27.095953911109444,22.16031280547395
27.074631332739354,72,645,1,27.09202136206487,17.39002932551375
27.07560612325555,66,669,0,27.092526944369922,16.920821114370483
27.076628425136047,57,570,1,27.095484730121385,18.856304985336465
27.1072748662487,76,474,1,27.128008004078616,20.733137829913176
27.183237638904334,69,403,1,27.205358851025547,22.12121212121201
27.252526256844757,75,688,1,27.26907562145864,16.549364613882062
27.29549787480731,63,414,0,27.317404033165083,21.906158357771346
27.305466829508315,65,406,0,27.327529390603132,22.062561094819102
27.36123499015436,74,482,1,27.381811725247225,20.57673509286542
27.382283807058453,65,667,1,27.399243728857087,16.959921798632422
27.400689721767673,64,517,0,27.420582194885952,19.89247311827785
27.432049052452804,62,604,0,27.450240645805685,18.1915933528835
27.436079622454805,64,439,0,27.457497022259304,21.41739980449711
27.442455721525395,62,652,0,27.459708898455993,17.253176930596965
27.45910028481679,68,626,1,27.476861770642795,17.761485826002172
